0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.033189678296167806,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0
0.004148709787020976,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122
0.1369074229716922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.00518588723377622,0.0,0.0,0.0,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.10786645446254538,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.18669194041594392,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.14105613275871318,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.14105613275871318,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21988161871211173,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.10786645446254538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.033189678296167806,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.10786645446254538,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.1535022621197761,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.10786645446254538,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361
0.21988161871211173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.00518588723377622,0.0,0.0,0.0,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.10786645446254538,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.18669194041594392,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.14105613275871318,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.14105613275871318,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21988161871211173,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.033189678296167806,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.1535022621197761,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.17009710126786,0.008297419574041951,0.0,0.1130523416963216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174245811054881,0.0,0.0,0.0,0.14105613275871318,0.1535022621197761,0.12446129361062928,0.11616387403658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786645446254538
0.004148709787020976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573290892509076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275871318467122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.008297419574041951,0.0,0.1130523416963216,0.00518588723377622,0.0,0.00518588723377622,0.0,0.0,0.0,0.00518588723377622,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235993633876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062516764721661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637935659233561,0.0,0.0,0.0,0.033189678296167806,0.0,0.016594839148083903,0.2696661361563634,0.0,0.0,0.10786645446254538,0.10786645446254538,0.0,0.10786645446254538,0.0,0.0,0.0
