0.0,0.0,0.0,0.0,0.0,0.2525429673798667,0.0,0.0,0.0,0.20443954502179687,0.0,0.024051711179034926,0.39084030665931757,0.0,0.0,0.156336122663727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.156336122663727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.246530039585108,0.012025855589517463,0.0,0.16385228240717545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525429673798667,0.0,0.0,0.0,0.20443954502179687,0.22247832840607307,0.18038783384276194,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246981009169715
0.1743749060480032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.024051711179034926,0.012025855589517463,0.0,0.16385228240717545,0.0075161597434484145,0.0,0.0075161597434484145,0.0,0.0,0.0,0.0075161597434484145,0.0,0.0,0.0,0.0,0.0
0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.024051711179034926,0.39084030665931757,0.0,0.0,0.156336122663727,0.0,0.156336122663727,0.0,0.0,0.0,0.156336122663727,0.0,0.0,0.0,0.0
0.0,0.0,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.246530039585108,0.012025855589517463,0.0,0.16385228240717545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.22247832840607307,0.18038783384276194,0.16836197825324448,0.0,0.0,0.0,0.0,0.156336122663727,0.0,0.0,0.0,0.156336122663727,0.0,0.0
0.0,0.0,0.0,0.0,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.2705817507641429,0.0,0.024051711179034926,0.012025855589517463,0.0,0.16385228240717545,0.0075161597434484145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.20443954502179687,0.0,0.024051711179034926,0.39084030665931757,0.0,0.0,0.156336122663727,0.0,0.0,0.0,0.0,0.156336122663727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.246530039585108,0.012025855589517463,0.0,0.16385228240717545,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.20443954502179687,0.22247832840607307,0.18038783384276194,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.156336122663727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186851731222128,0.0,0.0,0.0,0.04810342235806985,0.0,0.024051711179034926,0.012025855589517463,0.0,0.16385228240717545,0.0075161597434484145,0.0,0.0075161597434484145,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525429673798667,0.0,0.0,0.0,0.04810342235806985,0.0,0.024051711179034926,0.39084030665931757,0.0,0.0,0.156336122663727,0.156336122663727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.0,0.0,0.04810342235806985,0.0,0.246530039585108,0.012025855589517463,0.0,0.16385228240717545,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246981009169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525429673798667,0.0,0.0,0.0,0.04810342235806985,0.22247832840607307,0.18038783384276194,0.16836197825324448,0.0,0.0,0.156336122663727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.156336122663727,0.0,0.0,0.22247832840607307,0.0,0.0,0.0,0.0962068447161397,0.156336122663727,0.0,0.0,0.04810342235806985,0.156336122663727,0.024051711179034926,0.012025855589517463,0.0,0.16385228240717545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16836197825324448,0.0,0.156336122663727,0.0,0.0,0.0,0.0,0.0,0.0962068447161397,0.0,0.156336122663727,0.0,0.04810342235806985,0.0,0.18038783384276194,0.39084030665931757,0.0
