0.0,0.11814650103098798,0.07270616827612256,0.0,0.0,0.0,0.03635308413806128,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228,0.0,0.0,0.0,0.0
0.004543624308402079,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174,0.0238570948722444,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.0,0.1363230431000186,0.29536420774204764,0.0,0.0,0.01817654206903064,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.1454102917168228
0.14995391602522487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174,0.0238570948722444,0.0,0.00568055280321376,0.0,0.0,0.0,0.00568055280321376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0
0.0,0.1454102917168228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.29536420774204764,0.0,0.0,0.01817654206903064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814650103098798
0.0,0.11814650103098798,0.1454102917168228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.03635308413806128,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.03635308413806128,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.20448354223231677,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174,0.0238570948722444,0.0,0.11814650103098798,0.0,0.0,0.0,0.11814650103098798,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.03635308413806128,0.0,0.1363230431000186,0.29536420774204764,0.0,0.0,0.01817654206903064,0.0,0.11814650103098798,0.0,0.0,0.0,0.11814650103098798,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.15449958516904924,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.15449958516904924,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186,0.0,0.0,0.0,0.0,0.0,0.11814650103098798,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24083662637037806,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174,0.0238570948722444,0.0,0.00568055280321376,0.0,0.0,0.0,0.11814650103098798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270616827612256,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.29536420774204764,0.0,0.0,0.01817654206903064,0.0,0.0,0.0,0.0,0.0,0.11814650103098798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186,0.0,0.11814650103098798,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.1681304580942555,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174,0.0238570948722444,0.0,0.11814650103098798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.03635308413806128,0.0,0.1363230431000186,0.29536420774204764,0.0,0.0,0.01817654206903064,0.0,0.11814650103098798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.18630700016328613,0.009087248616804157,0.0,0.12382705383420174,0.1363230431000186,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.1681304580942555,0.01817654206903064,0.12723374964779216,0.0,0.0,0.1363230431000186
0.022720166377432717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.009087248616804157,0.0,0.12382705383420174
0.0,0.01817654206903064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635567927478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085062447168824,0.0,0.0,0.0,0.15449958516904924,0.0,0.1363230431000186,0.29536420774204764,0.0
