0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.909785658105703e-07,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0
7.387232072632129e-08,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.023441548620545e-06,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.023441548620545e-06,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06
2.4377865839686024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,1.5698796198573503e-06,0.0,0.0,0.0,1.5698796198573503e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2371150976439908,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.0,4.4324629828099745e-06,0.0,4.4324629828099745e-06,0.0,0.0,0.0,4.4324629828099745e-06,0.23710357331447904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.27262966042822573,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,1.4774464145264257e-07,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272617840609431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,6.648508865368915e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.023441548620545e-06,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.023441548620545e-06,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.2558294523474618e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2371150976439908,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,6.002218863436627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23710357331447904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.27262966042822573,5.614420114431115e-06,0.0,0.0,0.0,5.909785658105703e-07,7.387232072632129e-08,4.7279522657152594e-06,4.580207624262617e-06,0.0,0.319628405902046,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.272617840609431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,7.387232072632129e-08,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.023441548620545e-06,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,4.4324629828099745e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796377246052256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.023441548620545e-06,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012670607072591e-06
4.654079944988938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,1.5698796198573503e-06,0.0,0.0,0.0,1.5698796198573503e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.012670607072591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,4.4324629828099745e-06,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.012670607072591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2371150976439908,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,4.4324629828099745e-06,0.23710357331447904,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.27262966042822573,1.1819571316211406e-06,0.0,0.0,0.0,6.648508865368915e-07,0.0,2.9548928290528515e-07,1.4774464145264257e-07,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.272617840609431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.012670607072591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.023441548620545e-06,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012670607072591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.023441548620545e-06,7.387232072632129e-08,4.7279522657152594e-06,0.31963623661552143,0.0,0.319628405902046,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.2558294523474618e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.31963180415253867,0.0,0.31963440812090943,1.5698796198573503e-06,0.0,1.5698796198573503e-06,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012670607072591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,5.614420114431115e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,2.9548928290528515e-07,0.3196363104878422,0.0,0.319628405902046,4.4324629828099745e-06,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,4.4324629828099745e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580207624262617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363914263242281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.24860193973712244,1.1819571316211406e-06,0.0,0.0,0.0,5.909785658105703e-07,0.0,3.6936160363160643e-07,0.31963180415253867,0.0,0.31963440812090943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24859987131214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
