0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366424.24,0.00,0.00,0.00,412.12,6.06,387.88,23309224.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22365915.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366890.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309110.61,516.67,0.00,540.91,0.00,0.00,0.00,22365454.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,6.06,387.88,23309224.24,0.00,23308606.06,0.00,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,6.06,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,0.00,23308848.48,0.00,23309110.61,516.67,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366884.85,0.00,0.00,0.00,412.12,6.06,387.88,23309224.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22365454.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52
757.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366424.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309110.61,516.67,0.00,540.91,0.00,0.00,0.00,22366043.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,686.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,6.06,387.88,23309224.24,0.00,23308606.06,0.00,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,418.18,0.00,0.00,23308848.48,0.00,23309110.61,516.67,0.00,0.00,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,412.12,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,0.00,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,412.12,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,0.00,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366424.24,0.00,0.00,0.00,412.12,6.06,387.88,23309224.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22365915.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366890.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309110.61,516.67,0.00,540.91,0.00,0.00,0.00,22365454.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,0.00,6.06,387.88,23309224.24,0.00,23308606.06,0.00,0.00,412.12,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,0.00,23308848.48,0.00,23309110.61,516.67,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309260.61,0.00,0.00,0.00,412.12,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,0.00,0.00,0.00,0.00,23308606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366884.85,0.00,0.00,0.00,412.12,6.06,387.88,23309224.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22365454.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58
6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22366424.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23309110.61,516.67,0.00,540.91,0.00,0.00,0.00,22366043.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,0.00,0.00,23309230.30,0.00,23308606.06,387.88,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,0.00,393.94,23308848.48,0.00,23309110.61,0.00,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,0.00,6.06,387.88,23309224.24,0.00,23308606.06,0.00,0.00,412.12,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23308800.00,0.00,0.00,0.00,418.18,0.00,0.00,23308848.48,0.00,23309110.61,516.67,0.00,0.00,0.00,0.00,0.00,23309066.67,0.00,0.00,0.00
